"Year,Age,ID_sex,ID_np,Population"
"1999,76,0,0,1457"
"1999,75,0,0,1853"
"1999,74,0,0,2295"
"1999,73,0,0,2425"
"1999,72,0,0,2806"
"1999,71,0,0,2984"
"1999,70,0,0,3218"
"1999,69,0,0,3264"
"1999,68,0,0,3664"
"1999,67,0,0,3518"
"1999,66,0,0,3456"
"1999,65,0,0,2892"
"1999,64,0,0,2972"
"1999,63,0,0,2740"
"1999,62,0,0,3045"
"1999,61,0,0,2881"
"1999,60,0,0,2981"
"1999,59,0,0,3376"
"1999,58,0,0,2708"
"1999,57,0,0,2297"
"1999,56,0,0,1377"
"1999,55,0,0,761"
"1999,54,0,0,784"
"1999,53,0,0,1015"
"1999,52,0,0,1741"
"1999,51,0,0,2137"
"1999,50,0,0,2057"
"1999,49,0,0,2837"
"1999,48,0,0,2884"
"1999,47,0,0,2933"
"1999,46,0,0,3204"
"1999,45,0,0,3119"
"1999,44,0,0,3736"
"1999,43,0,0,3747"
"1999,42,0,0,3774"
"1999,41,0,0,4053"
"1999,40,0,0,4355"
"1999,39,0,0,4476"
"1999,38,0,0,4668"
"1999,37,0,0,4231"
"1999,36,0,0,4149"
"1999,35,0,0,3958"
"1999,34,0,0,3634"
"1999,33,0,0,3391"
"1999,32,0,0,3281"
"1999,31,0,0,3117"
"1999,30,0,0,2916"
"1999,29,0,0,2742"
"1999,28,0,0,2761"
"1999,27,0,0,2842"
"1999,26,0,0,2915"
"1999,25,0,0,2754"
"1999,24,0,0,3166"
"1999,23,0,0,2982"
"1999,22,0,0,3131"
"1999,21,0,0,2898"
"1999,20,0,0,2841"
"1999,19,0,0,2821"
"1999,18,0,0,2885"
"1999,17,0,0,3282"
"1999,16,0,0,3917"
"1999,15,0,0,4519"
"1999,14,0,0,4284"
"1999,13,0,0,4094"
"1999,12,0,0,4779"
"1999,11,0,0,4978"
"1999,10,0,0,4947"
"1999,9,0,0,4563"
"1999,8,0,0,4237"
"1999,7,0,0,3964"
"1999,6,0,0,3618"
"1999,5,0,0,2930"
"1999,4,0,0,2846"
"1999,3,0,0,2588"
"1999,2,0,0,2576"
"1999,1,0,0,2603"
"1999,0,0,0,2690"
"1999,100,0,1,11"
"1999,99,0,1,11"
"1999,98,0,1,2"
"1999,97,0,1,29"
"1999,96,0,1,29"
"1999,95,0,1,59"
"1999,94,0,1,93"
"1999,93,0,1,153"
"1999,92,0,1,241"
"1999,91,0,1,326"
"1999,90,0,1,436"
"1999,89,0,1,551"
"1999,88,0,1,786"
"1999,87,0,1,934"
"1999,86,0,1,1127"
"1999,85,0,1,1283"
"1999,84,0,1,1637"
"1999,83,0,1,1527"
"1999,82,0,1,1408"
"1999,81,0,1,1515"
"1999,80,0,1,2333"
"1999,79,0,1,2193"
"1999,78,0,1,1808"
"1999,77,0,1,2522"
"1999,76,0,1,2537"
"1999,75,0,1,3506"
"1999,74,0,1,4220"
"1999,73,0,1,4473"
"1999,72,0,1,5013"
"1999,71,0,1,4926"
"1999,70,0,1,5587"
"1999,69,0,1,5293"
"1999,68,0,1,5859"
"1999,67,0,1,5588"
"1999,66,0,1,5706"
"1999,65,0,1,4756"
"1999,64,0,1,5403"
"1999,63,0,1,5750"
"1999,62,0,1,6282"
"1999,61,0,1,6946"
"1999,60,0,1,7452"
"1999,59,0,1,7791"
"1999,58,0,1,6690"
"1999,57,0,1,6480"
"1999,56,0,1,4164"
"1999,55,0,1,2816"
"1999,54,0,1,3037"
"1999,53,0,1,4174"
"1999,52,0,1,6574"
"1999,51,0,1,7736"
"1999,50,0,1,7521"
"1999,49,0,1,9679"
"1999,48,0,1,9214"
"1999,47,0,1,9898"
"1999,46,0,1,10182"
"1999,45,0,1,9737"
"1999,44,0,1,11091"
"1999,43,0,1,10783"
"1999,42,0,1,10333"
"1999,41,0,1,11095"
"1999,40,0,1,10978"
"1999,39,0,1,10969"
"1999,38,0,1,11089"
"1999,37,0,1,10495"
"1999,36,0,1,9788"
"1999,35,0,1,9100"
"1999,34,0,1,8289"
"1999,33,0,1,7717"
"1999,32,0,1,7486"
"1999,31,0,1,7073"
"1999,30,0,1,7031"
"1999,29,0,1,7128"
"1999,28,0,1,7671"
"1999,27,0,1,8024"
"1999,26,0,1,8435"
"1999,25,0,1,8574"
"1999,24,0,1,8918"
"1999,23,0,1,9355"
"1999,22,0,1,9739"
"1999,21,0,1,9554"
"1999,20,0,1,9746"
"1999,19,0,1,9887"
"1999,18,0,1,10181"
"1999,17,0,1,10047"
"1999,16,0,1,9577"
"1999,15,0,1,10558"
"1999,14,0,1,9980"
"1999,13,0,1,10020"
"1999,12,0,1,10032"
"1999,11,0,1,10055"
"1999,10,0,1,9166"
"1999,9,0,1,8512"
"1999,8,0,1,7681"
"1999,7,0,1,6852"
"1999,6,0,1,6259"
"1999,5,0,1,5354"
"1999,4,0,1,5135"
"1999,3,0,1,4758"
"1999,2,0,1,4565"
"1999,1,0,1,4801"
"1999,0,0,1,5015"
"1999,100,1,0,1"
"1999,99,1,0,0"
"1999,98,1,0,1"
"1999,97,1,0,2"
"1999,96,1,0,1"
"1999,95,1,0,8"
"1999,94,1,0,4"
"1999,93,1,0,5"
"1999,92,1,0,12"
"1999,91,1,0,12"
"1999,90,1,0,21"
"1999,89,1,0,27"
"1999,88,1,0,33"
"1999,87,1,0,54"
"1999,86,1,0,78"
"1999,85,1,0,86"
"1999,84,1,0,95"
"1999,83,1,0,115"
"1999,82,1,0,109"
"1999,81,1,0,128"
"1999,80,1,0,190"
"1999,79,1,0,295"
"1999,78,1,0,217"
"1999,77,1,0,289"
"1999,76,1,0,293"
"1999,75,1,0,428"
"1999,74,1,0,596"
"1999,73,1,0,693"
"1999,72,1,0,920"
"1999,71,1,0,1182"
"1999,70,1,0,1488"
"1999,69,1,0,1624"
"1999,68,1,0,1929"
"1999,67,1,0,2036"
"1999,66,1,0,2030"
"1999,65,1,0,1743"
"1999,64,1,0,1889"
"1999,63,1,0,1768"
"1999,62,1,0,2110"
"1999,61,1,0,2020"
"1999,60,1,0,2150"
"1999,59,1,0,2521"
"1999,58,1,0,2070"
"1999,57,1,0,1903"
"1999,56,1,0,1169"
"1999,55,1,0,664"
"1999,54,1,0,731"
"1999,53,1,0,973"
"1999,52,1,0,1847"
"1999,51,1,0,2196"
"1999,50,1,0,2140"
"1999,49,1,0,2917"
"1999,48,1,0,3086"
"1999,47,1,0,3199"
"1999,46,1,0,3543"
"1999,45,1,0,3360"
"1999,44,1,0,4076"
"1999,43,1,0,4297"
"1999,42,1,0,4329"
"1999,41,1,0,4738"
"1999,40,1,0,4990"
"1999,39,1,0,5140"
"1999,38,1,0,5204"
"1999,37,1,0,4982"
"1999,36,1,0,4588"
"1999,35,1,0,4580"
"1999,34,1,0,4103"
"1999,33,1,0,3810"
"1999,32,1,0,3634"
"1999,31,1,0,3415"
"1999,30,1,0,3109"
"1999,29,1,0,3066"
"1999,28,1,0,2969"
"1999,27,1,0,3117"
"1999,26,1,0,3242"
"1999,25,1,0,3182"
"1999,24,1,0,3508"
"1999,23,1,0,3450"
"1999,22,1,0,3596"
"1999,21,1,0,3448"
"1999,20,1,0,3323"
"1999,19,1,0,3366"
"1999,18,1,0,3511"
"1999,17,1,0,3621"
"1999,16,1,0,3880"
"1999,15,1,0,4302"
"1999,14,1,0,4507"
"1999,13,1,0,4456"
"1999,12,1,0,5193"
"1999,11,1,0,5389"
"1999,10,1,0,5139"
"1999,9,1,0,4820"
"1999,8,1,0,4396"
"1999,7,1,0,4113"
"1999,6,1,0,3769"
"1999,5,1,0,2989"
"1999,4,1,0,3033"
"1999,3,1,0,2779"
"1999,2,1,0,2625"
"1999,1,1,0,2613"
"1999,0,1,0,2864"
"1999,100,1,1,1"
"1999,99,1,1,0"
"1999,98,1,1,2"
"1999,97,1,1,1"
"1999,96,1,1,2"
"1999,95,1,1,8"
"1999,94,1,1,10"
"1999,93,1,1,22"
"1999,92,1,1,26"
"1999,91,1,1,37"
"1999,90,1,1,58"
"1999,89,1,1,85"
"1999,88,1,1,117"
"1999,87,1,1,174"
"1999,86,1,1,217"
"1999,85,1,1,251"
"1999,84,1,1,315"
"1999,83,1,1,337"
"1999,82,1,1,314"
"1999,81,1,1,357"
"1999,80,1,1,536"
"1999,79,1,1,545"
"1999,78,1,1,485"
"1999,77,1,1,604"
"1999,76,1,1,602"
"1999,75,1,1,898"
"1999,74,1,1,1288"
"1999,73,1,1,1752"
"1999,72,1,1,2367"
"1999,71,1,1,2622"
"1999,70,1,1,2895"
"1999,69,1,1,2827"
"1999,68,1,1,3232"
"1999,67,1,1,3328"
"1999,66,1,1,3274"
"1999,65,1,1,2869"
"1999,64,1,1,3360"
"1999,63,1,1,3684"
"1999,62,1,1,4222"
"1999,61,1,1,5040"
"1999,60,1,1,5040"
"1999,59,1,1,5830"
"1999,58,1,1,5118"
"1999,57,1,1,5074"
"1999,56,1,1,3275"
"1999,55,1,1,2151"
"1999,54,1,1,2571"
"1999,53,1,1,3507"
"1999,52,1,1,5505"
"1999,51,1,1,6564"
"1999,50,1,1,6282"
"1999,49,1,1,8270"
"1999,48,1,1,8171"
"1999,47,1,1,8500"
"1999,46,1,1,8889"
"1999,45,1,1,8523"
"1999,44,1,1,9266"
"1999,43,1,1,9339"
"1999,42,1,1,9161"
"1999,41,1,1,9754"
"1999,40,1,1,9834"
"1999,39,1,1,9586"
"1999,38,1,1,9761"
"1999,37,1,1,9064"
"1999,36,1,1,8737"
"1999,35,1,1,8211"
"1999,34,1,1,7525"
"1999,33,1,1,7029"
"1999,32,1,1,6918"
"1999,31,1,1,6730"
"1999,30,1,1,6449"
"1999,29,1,1,6589"
"1999,28,1,1,7380"
"1999,27,1,1,7851"
"1999,26,1,1,8028"
"1999,25,1,1,8113"
"1999,24,1,1,8696"
"1999,23,1,1,8904"
"1999,22,1,1,9367"
"1999,21,1,1,9040"
"1999,20,1,1,8697"
"1999,19,1,1,8525"
"1999,18,1,1,9398"
"1999,17,1,1,9479"
"1999,16,1,1,9267"
"1999,15,1,1,10157"
"1999,14,1,1,9877"
"1999,13,1,1,9816"
"1999,12,1,1,10349"
"1999,11,1,1,10163"
"1999,10,1,1,9663"
"1999,9,1,1,8752"
"1999,8,1,1,7882"
"1999,7,1,1,7064"
"1999,6,1,1,6399"
"1999,5,1,1,5520"
"1999,4,1,1,5467"
"1999,3,1,1,5048"
"1999,2,1,1,4785"
"1999,1,1,1,5017"
"1999,0,1,1,5290"
"2000,0,1,1,5151"
"2000,1,1,1,5221"
"2000,2,1,1,4984"
"2000,3,1,1,4739"
"2000,4,1,1,5028"
"2000,5,1,1,5467"
"2000,6,1,1,5497"
"2000,7,1,1,6383"
"2000,8,1,1,7046"
"2000,9,1,1,7844"
"2000,10,1,1,8728"
"2000,11,1,1,9656"
"2000,12,1,1,10177"
"2000,13,1,1,10362"
"2000,14,1,1,9877"
"2000,15,1,1,9988"
"2000,16,1,1,10196"
"2000,17,1,1,9371"
"2000,18,1,1,9303"
"2000,19,1,1,8706"
"2000,20,1,1,8665"
"2000,21,1,1,9003"
"2000,22,1,1,9106"
"2000,23,1,1,9246"
"2000,24,1,1,8806"
"2000,25,1,1,8639"
"2000,26,1,1,8005"
"2000,27,1,1,7963"
"2000,28,1,1,7767"
"2000,29,1,1,7317"
"2000,30,1,1,6518"
"2000,31,1,1,6408"
"2000,32,1,1,6662"
"2000,33,1,1,6859"
"2000,34,1,1,6963"
"2000,35,1,1,7443"
"2000,36,1,1,8150"
"2000,37,1,1,8646"
"2000,38,1,1,8981"
"2000,39,1,1,9676"
"2000,40,1,1,9445"
"2000,41,1,1,9686"
"2000,42,1,1,9642"
"2000,43,1,1,9055"
"2000,44,1,1,9207"
"2000,45,1,1,9115"
"2000,46,1,1,8367"
"2000,47,1,1,8751"
"2000,48,1,1,8317"
"2000,49,1,1,8019"
"2000,50,1,1,8074"
"2000,51,1,1,6143"
"2000,52,1,1,6435"
"2000,53,1,1,5364"
"2000,54,1,1,3440"
"2000,55,1,1,2501"
"2000,56,1,1,2088"
"2000,57,1,1,3153"
"2000,58,1,1,4895"
"2000,59,1,1,4951"
"2000,60,1,1,5625"
"2000,61,1,1,4849"
"2000,62,1,1,4831"
"2000,63,1,1,4041"
"2000,64,1,1,3529"
"2000,65,1,1,3193"
"2000,66,1,1,2747"
"2000,67,1,1,3106"
"2000,68,1,1,3116"
"2000,69,1,1,3024"
"2000,70,1,1,2597"
"2000,71,1,1,2683"
"2000,72,1,1,2408"
"2000,73,1,1,2147"
"2000,74,1,1,1601"
"2000,75,1,1,1200"
"2000,76,1,1,817"
"2000,77,1,1,537"
"2000,78,1,1,533"
"2000,79,1,1,433"
"2000,80,1,1,477"
"2000,81,1,1,445"
"2000,82,1,1,296"
"2000,83,1,1,272"
"2000,84,1,1,280"
"2000,85,1,1,247"
"2000,86,1,1,197"
"2000,87,1,1,168"
"2000,88,1,1,129"
"2000,89,1,1,83"
"2000,90,1,1,59"
"2000,91,1,1,42"
"2000,92,1,1,24"
"2000,93,1,1,21"
"2000,94,1,1,14"
"2000,95,1,1,7"
"2000,96,1,1,6"
"2000,97,1,1,2"
"2000,98,1,1,1"
"2000,99,1,1,0"
"2000,100,1,1,1"
"2000,0,1,0,2726"
"2000,1,1,0,2867"
"2000,2,1,0,2615"
"2000,3,1,0,2643"
"2000,4,1,0,2782"
"2000,5,1,0,3030"
"2000,6,1,0,2999"
"2000,7,1,0,3750"
"2000,8,1,0,4129"
"2000,9,1,0,4413"
"2000,10,1,0,4845"
"2000,11,1,0,5168"
"2000,12,1,0,5388"
"2000,13,1,0,5182"
"2000,14,1,0,4423"
"2000,15,1,0,4334"
"2000,16,1,0,4115"
"2000,17,1,0,3516"
"2000,18,1,0,3450"
"2000,19,1,0,3320"
"2000,20,1,0,3422"
"2000,21,1,0,3363"
"2000,22,1,0,3524"
"2000,23,1,0,3593"
"2000,24,1,0,3440"
"2000,25,1,0,3484"
"2000,26,1,0,3199"
"2000,27,1,0,3244"
"2000,28,1,0,3160"
"2000,29,1,0,2999"
"2000,30,1,0,3085"
"2000,31,1,0,3139"
"2000,32,1,0,3434"
"2000,33,1,0,3639"
"2000,34,1,0,3829"
"2000,35,1,0,4112"
"2000,36,1,0,4599"
"2000,37,1,0,4591"
"2000,38,1,0,4972"
"2000,39,1,0,5197"
"2000,40,1,0,5148"
"2000,41,1,0,4991"
"2000,42,1,0,4729"
"2000,43,1,0,4294"
"2000,44,1,0,4261"
"2000,45,1,0,4044"
"2000,46,1,0,3347"
"2000,47,1,0,3515"
"2000,48,1,0,3170"
"2000,49,1,0,3069"
"2000,50,1,0,2916"
"2000,51,1,0,2128"
"2000,52,1,0,2175"
"2000,53,1,0,1825"
"2000,54,1,0,943"
"2000,55,1,0,722"
"2000,56,1,0,650"
"2000,57,1,0,1150"
"2000,58,1,0,1874"
"2000,59,1,0,2011"
"2000,60,1,0,2469"
"2000,61,1,0,2085"
"2000,62,1,0,1951"
"2000,63,1,0,2040"
"2000,64,1,0,1688"
"2000,65,1,0,1786"
"2000,66,1,0,1645"
"2000,67,1,0,1894"
"2000,68,1,0,1907"
"2000,69,1,0,1829"
"2000,70,1,0,1481"
"2000,71,1,0,1362"
"2000,72,1,0,1044"
"2000,73,1,0,853"
"2000,74,1,0,634"
"2000,75,1,0,539"
"2000,76,1,0,369"
"2000,77,1,0,259"
"2000,78,1,0,253"
"2000,79,1,0,191"
"2000,80,1,0,250"
"2000,81,1,0,158"
"2000,82,1,0,110"
"2000,83,1,0,88"
"2000,84,1,0,91"
"2000,85,1,0,72"
"2000,86,1,0,68"
"2000,87,1,0,60"
"2000,88,1,0,44"
"2000,89,1,0,30"
"2000,90,1,0,16"
"2000,91,1,0,16"
"2000,92,1,0,11"
"2000,93,1,0,11"
"2000,94,1,0,4"
"2000,95,1,0,3"
"2000,96,1,0,6"
"2000,97,1,0,1"
"2000,98,1,0,1"
"2000,99,1,0,0"
"2000,100,1,0,1"
"2000,0,0,1,4995"
"2000,1,0,1,4959"
"2000,2,0,1,4747"
"2000,3,0,1,4542"
"2000,4,0,1,4741"
"2000,5,0,1,5084"
"2000,6,0,1,5341"
"2000,7,0,1,6242"
"2000,8,0,1,6841"
"2000,9,0,1,7672"
"2000,10,0,1,8508"
"2000,11,0,1,9184"
"2000,12,0,1,10067"
"2000,13,0,1,10054"
"2000,14,0,1,10096"
"2000,15,0,1,10173"
"2000,16,0,1,10732"
"2000,17,0,1,10058"
"2000,18,0,1,10160"
"2000,19,0,1,10066"
"2000,20,0,1,9701"
"2000,21,0,1,9654"
"2000,22,0,1,9428"
"2000,23,0,1,9623"
"2000,24,0,1,9281"
"2000,25,0,1,8858"
"2000,26,0,1,8515"
"2000,27,0,1,8384"
"2000,28,0,1,7938"
"2000,29,0,1,7658"
"2000,30,0,1,7090"
"2000,31,0,1,7011"
"2000,32,0,1,7050"
"2000,33,0,1,7467"
"2000,34,0,1,7667"
"2000,35,0,1,8277"
"2000,36,0,1,9052"
"2000,37,0,1,9778"
"2000,38,0,1,10461"
"2000,39,0,1,11074"
"2000,40,0,1,10918"
"2000,41,0,1,10936"
"2000,42,0,1,11045"
"2000,43,0,1,10288"
"2000,44,0,1,10722"
"2000,45,0,1,11047"
"2000,46,0,1,9675"
"2000,47,0,1,10146"
"2000,48,0,1,9806"
"2000,49,0,1,9163"
"2000,50,0,1,9596"
"2000,51,0,1,7474"
"2000,52,0,1,7669"
"2000,53,0,1,6488"
"2000,54,0,1,4127"
"2000,55,0,1,3006"
"2000,56,0,1,2775"
"2000,57,0,1,4118"
"2000,58,0,1,6412"
"2000,59,0,1,6613"
"2000,60,0,1,7706"
"2000,61,0,1,7365"
"2000,62,0,1,6839"
"2000,63,0,1,6189"
"2000,64,0,1,5646"
"2000,65,0,1,5300"
"2000,66,0,1,4647"
"2000,67,0,1,5550"
"2000,68,0,1,5455"
"2000,69,0,1,5674"
"2000,70,0,1,5114"
"2000,71,0,1,5393"
"2000,72,0,1,4730"
"2000,73,0,1,4819"
"2000,74,0,1,4281"
"2000,75,0,1,4003"
"2000,76,0,1,3325"
"2000,77,0,1,2387"
"2000,78,0,1,2358"
"2000,79,0,1,1679"
"2000,80,0,1,1987"
"2000,81,0,1,2126"
"2000,82,0,1,1358"
"2000,83,0,1,1226"
"2000,84,0,1,1322"
"2000,85,0,1,1413"
"2000,86,0,1,1089"
"2000,87,0,1,950"
"2000,88,0,1,742"
"2000,89,0,1,607"
"2000,90,0,1,408"
"2000,91,0,1,308"
"2000,92,0,1,235"
"2000,93,0,1,167"
"2000,94,0,1,114"
"2000,95,0,1,58"
"2000,96,0,1,32"
"2000,97,0,1,14"
"2000,98,0,1,17"
"2000,99,0,1,0"
"2000,100,0,1,18"
"2000,0,0,0,2676"
"2000,1,0,0,2695"
"2000,2,0,0,2629"
"2000,3,0,0,2588"
"2000,4,0,0,2596"
"2000,5,0,0,2855"
"2000,6,0,0,2955"
"2000,7,0,0,3631"
"2000,8,0,0,3979"
"2000,9,0,0,4263"
"2000,10,0,0,4608"
"2000,11,0,0,4966"
"2000,12,0,0,4978"
"2000,13,0,0,4787"
"2000,14,0,0,4063"
"2000,15,0,0,3989"
"2000,16,0,0,4287"
"2000,17,0,0,3331"
"2000,18,0,0,3043"
"2000,19,0,0,2907"
"2000,20,0,0,2951"
"2000,21,0,0,2871"
"2000,22,0,0,2967"
"2000,23,0,0,3172"
"2000,24,0,0,2986"
"2000,25,0,0,3134"
"2000,26,0,0,2759"
"2000,27,0,0,2925"
"2000,28,0,0,2877"
"2000,29,0,0,2781"
"2000,30,0,0,2786"
"2000,31,0,0,2944"
"2000,32,0,0,3137"
"2000,33,0,0,3314"
"2000,34,0,0,3419"
"2000,35,0,0,3662"
"2000,36,0,0,3978"
"2000,37,0,0,4154"
"2000,38,0,0,4248"
"2000,39,0,0,4680"
"2000,40,0,0,4513"
"2000,41,0,0,4363"
"2000,42,0,0,4075"
"2000,43,0,0,3784"
"2000,44,0,0,3765"
"2000,45,0,0,3753"
"2000,46,0,0,3128"
"2000,47,0,0,3222"
"2000,48,0,0,2937"
"2000,49,0,0,2895"
"2000,50,0,0,2858"
"2000,51,0,0,2067"
"2000,52,0,0,2154"
"2000,53,0,0,1765"
"2000,54,0,0,1019"
"2000,55,0,0,779"
"2000,56,0,0,772"
"2000,57,0,0,1381"
"2000,58,0,0,2288"
"2000,59,0,0,2699"
"2000,60,0,0,3349"
"2000,61,0,0,2963"
"2000,62,0,0,2870"
"2000,63,0,0,3019"
"2000,64,0,0,2706"
"2000,65,0,0,2931"
"2000,66,0,0,2830"
"2000,67,0,0,3389"
"2000,68,0,0,3419"
"2000,69,0,0,3573"
"2000,70,0,0,3168"
"2000,71,0,0,3130"
"2000,72,0,0,2865"
"2000,73,0,0,2687"
"2000,74,0,0,2280"
"2000,75,0,0,2173"
"2000,76,0,0,1738"
"2000,77,0,0,1377"
"2000,78,0,0,1149"
"2000,79,0,0,916"
"2000,80,0,0,1083"
"2000,81,0,0,1049"
"2000,82,0,0,666"
"2000,83,0,0,659"
"2000,84,0,0,656"
"2000,85,0,0,669"
"2000,86,0,0,557"
"2000,87,0,0,535"
"2000,88,0,0,406"
"2000,89,0,0,328"
"2000,90,0,0,237"
"2000,91,0,0,169"
"2000,92,0,0,103"
"2000,93,0,0,105"
"2000,100,0,0,6"
"2000,94,0,0,61"
"2000,95,0,0,31"
"2000,96,0,0,26"
"2000,97,0,0,6"
"2000,98,0,0,10"
"2000,99,0,0,0"
"2001,99,0,0,5"
"2001,98,0,0,1"
"2001,97,0,0,16"
"2001,96,0,0,19"
"2001,95,0,0,44"
"2001,94,0,0,79"
"2001,100,0,0,2"
"2001,93,0,0,74"
"2001,92,0,0,123"
"2001,91,0,0,169"
"2001,90,0,0,249"
"2001,89,0,0,316"
"2001,88,0,0,431"
"2001,87,0,0,447"
"2001,86,0,0,557"
"2001,85,0,0,563"
"2001,84,0,0,571"
"2001,83,0,0,568"
"2001,82,0,0,945"
"2001,81,0,0,977"
"2001,80,0,0,835"
"2001,79,0,0,1054"
"2001,78,0,0,1249"
"2001,77,0,0,1611"
"2001,76,0,0,2047"
"2001,75,0,0,2144"
"2001,74,0,0,2552"
"2001,73,0,0,2725"
"2001,72,0,0,3035"
"2001,71,0,0,3060"
"2001,70,0,0,3475"
"2001,69,0,0,3344"
"2001,68,0,0,3302"
"2001,67,0,0,2769"
"2001,66,0,0,2886"
"2001,65,0,0,2671"
"2001,64,0,0,2964"
"2001,63,0,0,2838"
"2001,62,0,0,2943"
"2001,61,0,0,3345"
"2001,60,0,0,2689"
"2001,59,0,0,2259"
"2001,58,0,0,1364"
"2001,57,0,0,775"
"2001,56,0,0,779"
"2001,55,0,0,1024"
"2001,54,0,0,1765"
"2001,53,0,0,2166"
"2001,52,0,0,2078"
"2001,51,0,0,2857"
"2001,50,0,0,2900"
"2001,49,0,0,2945"
"2001,48,0,0,3218"
"2001,47,0,0,3127"
"2001,46,0,0,3750"
"2001,45,0,0,3754"
"2001,44,0,0,3793"
"2001,43,0,0,4086"
"2001,42,0,0,4374"
"2001,41,0,0,4517"
"2001,40,0,0,4705"
"2001,39,0,0,4248"
"2001,38,0,0,4172"
"2001,37,0,0,3997"
"2001,36,0,0,3670"
"2001,35,0,0,3437"
"2001,34,0,0,3332"
"2001,33,0,0,3148"
"2001,32,0,0,2959"
"2001,31,0,0,2821"
"2001,30,0,0,2801"
"2001,29,0,0,2884"
"2001,28,0,0,2939"
"2001,27,0,0,2727"
"2001,26,0,0,3099"
"2001,25,0,0,2973"
"2001,24,0,0,3191"
"2001,23,0,0,3031"
"2001,22,0,0,2971"
"2001,21,0,0,3005"
"2001,20,0,0,2920"
"2001,19,0,0,3038"
"2001,18,0,0,2973"
"2001,17,0,0,3504"
"2001,16,0,0,3771"
"2001,15,0,0,3785"
"2001,14,0,0,4765"
"2001,13,0,0,4967"
"2001,12,0,0,4991"
"2001,11,0,0,4635"
"2001,10,0,0,4300"
"2001,9,0,0,3978"
"2001,8,0,0,3625"
"2001,7,0,0,2955"
"2001,6,0,0,2854"
"2001,5,0,0,2598"
"2001,4,0,0,2612"
"2001,3,0,0,2632"
"2001,2,0,0,2705"
"2001,1,0,0,2681"
"2001,0,0,0,2655"
"2001,100,0,1,10"
"2001,99,0,1,8"
"2001,98,0,1,5"
"2001,97,0,1,17"
"2001,96,0,1,32"
"2001,95,0,1,79"
"2001,94,0,1,121"
"2001,93,0,1,159"
"2001,92,0,1,235"
"2001,91,0,1,314"
"2001,90,0,1,500"
"2001,89,0,1,578"
"2001,88,0,1,781"
"2001,87,0,1,900"
"2001,86,0,1,1171"
"2001,85,0,1,1129"
"2001,84,0,1,1075"
"2001,83,0,1,1190"
"2001,82,0,1,1936"
"2001,81,0,1,1760"
"2001,80,0,1,1530"
"2001,79,0,1,2178"
"2001,78,0,1,2219"
"2001,77,0,1,3092"
"2001,76,0,1,3711"
"2001,75,0,1,4036"
"2001,74,0,1,4574"
"2001,73,0,1,4512"
"2001,72,0,1,5193"
"2001,71,0,1,4914"
"2001,70,0,1,5485"
"2001,69,0,1,5306"
"2001,68,0,1,5375"
"2001,67,0,1,4535"
"2001,66,0,1,5163"
"2001,65,0,1,5518"
"2001,64,0,1,6060"
"2001,63,0,1,6686"
"2001,62,0,1,7214"
"2001,61,0,1,7580"
"2001,60,0,1,6496"
"2001,59,0,1,6324"
"2001,58,0,1,4060"
"2001,57,0,1,2721"
"2001,56,0,1,2975"
"2001,55,0,1,4070"
"2001,54,0,1,6403"
"2001,53,0,1,7590"
"2001,52,0,1,7391"
"2001,51,0,1,9512"
"2001,50,0,1,9073"
"2001,49,0,1,9723"
"2001,48,0,1,10074"
"2001,47,0,1,9602"
"2001,46,0,1,10979"
"2001,45,0,1,10658"
"2001,44,0,1,10212"
"2001,43,0,1,10998"
"2001,42,0,1,10865"
"2001,41,0,1,10886"
"2001,40,0,1,11024"
"2001,39,0,1,10418"
"2001,38,0,1,9736"
"2001,37,0,1,8997"
"2001,36,0,1,8235"
"2001,35,0,1,7643"
"2001,34,0,1,7441"
"2001,33,0,1,7031"
"2001,32,0,1,6998"
"2001,31,0,1,7085"
"2001,30,0,1,7652"
"2001,29,0,1,7901"
"2001,28,0,1,8314"
"2001,27,0,1,8469"
"2001,26,0,1,8786"
"2001,25,0,1,9227"
"2001,24,0,1,9523"
"2001,23,0,1,9316"
"2001,22,0,1,9483"
"2001,21,0,1,9595"
"2001,20,0,1,9966"
"2001,19,0,1,10068"
"2001,18,0,1,10302"
"2001,17,0,1,11371"
"2001,16,0,1,10371"
"2001,15,0,1,10359"
"2001,14,0,1,10083"
"2001,13,0,1,10097"
"2001,12,0,1,9190"
"2001,11,0,1,8503"
"2001,10,0,1,7629"
"2001,9,0,1,6829"
"2001,8,0,1,6244"
"2001,7,0,1,5341"
"2001,6,0,1,5069"
"2001,5,0,1,4720"
"2001,4,0,1,4519"
"2001,3,0,1,4715"
"2001,2,0,1,4924"
"2001,1,0,1,4952"
"2001,0,0,1,5072"
"2001,100,1,0,1"
"2001,99,1,0,1"
"2001,98,1,0,1"
"2001,97,1,0,5"
"2001,96,1,0,2"
"2001,95,1,0,4"
"2001,94,1,0,8"
"2001,93,1,0,6"
"2001,92,1,0,12"
"2001,91,1,0,8"
"2001,90,1,0,17"
"2001,89,1,0,29"
"2001,88,1,0,47"
"2001,87,1,0,48"
"2001,86,1,0,56"
"2001,85,1,0,74"
"2001,84,1,0,67"
"2001,83,1,0,87"
"2001,82,1,0,131"
"2001,81,1,0,206"
"2001,80,1,0,161"
"2001,79,1,0,225"
"2001,78,1,0,232"
"2001,77,1,0,304"
"2001,76,1,0,487"
"2001,75,1,0,574"
"2001,74,1,0,764"
"2001,73,1,0,931"
